Customer ID	Customer Code	Customer Name	Legal Name	Website	TAN Number	CST Number	PAN Number	GST Registration Type	GSTIN	Street Address	City	State	Pincode	Country	Contact Person Title	First Name	Last Name	Email	Phone	Notes	Active Status	Default Contact	created Date
02ab05ea-6d69-4138-a5cc-3dce74e0236d	CU000637	DABUR INDIA LTD	DABUR INDIA LTD.		DELD01285E		AAACD0474C														true	false	2022-07-04
0712041c-767d-4fd1-a822-f824fcf3125e	CU/000333/1718	DADHA PHARMA PRIVATE LIMITED	DADHA PHARMA PRIVATE LIMITED ***		CHED00142C		AAACD1265F														true	false	2022-07-04
e8e6b76a-0732-4f31-8817-ffd7032b653e	CU/000246/2021	DALOOPA PRIVATE LIMITED	DALOOPA PRIVATE LIMITED		MRTD06254D		AAHCD7606F														true	false	2022-07-04
cca72c09-010a-461b-ad21-90f3199476ed	CU/000286/1718	DATABOROUGH INDIA PVT LTD	DATABOROUGH INDIA (P) LTD.		LKND05198E		AAACD8454E														true	false	2022-07-04
e3cd5a26-87ba-4cfa-8815-8e145457bae1	CU/000278/1617	DATAMI MOBILE SOLUTIONS PVT LTD	DATAMI MOBILE SOLUTIONS PVT LTD ***				AAFCD1717M							INDIA							true	false	2022-07-04
3114d960-c661-41aa-8e0c-3e22b8b7ff4b	CU/000276/1314	DB CORP LTD	D B CORP LIMITED		MRTD03095B		AACCM5772G														true	false	2022-07-04
f6697e9c-4525-4881-aac5-c36517a45b66	CU/000276/1314	DB CORP LTD	D.B. CORP LIMITED		BPLD02396C		AACCM5772G														true	false	2022-07-04
8e92de41-b21e-4667-a20d-19b964775971	CU/000227/1718	DB CORP LTD (MY FM)	D.B.CORP LIMITED		JPRD03896E		AACCM5772G														true	false	2022-07-04
cee224e2-0b5f-4ce6-a0a3-fb94a4c02d54	CU/000266/1213	DCM INFOTECH LTD	DCM INFOTECH LIMITED		DELD07085B		AAACD0774B														true	false	2022-07-04
c6df8010-853c-44fb-ad2a-94b55c0e5123	CU001140	DDC CATV NETWORK PVT LTD	DDC CATV NETWORK PRIVATE LIMITED		DELD15278E		AAECD9148B														true	false	2022-07-04
a7242246-6b3d-4bb4-af87-ac170f1cbf4e	CU/000072/1920	DECATHLON SPORTS INDIA PVT LTD	DECATHLON SPORTS INDIA PRIVATE LIMITED		BLRL01495E		AAACL9861H														true	false	2022-07-04
8db27907-4ff6-4e19-905e-a33645835f86	CU/000094/2021	Deccan Real Ventures Private Limited	DECCAN REAL VENTURES PRIVATE LIMITED		HYDD05236A		AADCD7486R														true	false	2022-07-04
2b234f55-9833-40a7-8a47-7a32044c24b5	CU/000049/2122	DECK MOUNT ELECTRONICS PVT LTD.	DECK MOUNT ELECTRONICS PRIVATE LIMITED		RTKD09582G		AAICD4186H							INDIA							true	false	2022-07-04
e1215f3b-7b79-473b-a73b-44b46182c794	CU/000223/2122	DE FACTO INFOTECH PVT. LTD.	DE FACTO INFOTECH PRIVATE LIMITED		PTLD12993B		AALCP9945K							INDIA							true	false	2022-07-04
8c45251e-e06d-4d8a-bafd-84424cac9faa	CU/000165/1920	DELEX CARGO INDIA PRIVATE LIMITED	DELEX CARGO INDIA PRIVATE LIMITED ***		MUMD17457G		AADCD1983D														true	false	2022-07-04
0828f6b7-1f83-4266-a60e-39b51a304c63	CU/000078/1415	DELHI PUBLIC SCHOOL	DELHI PUBLIC SCHOOL ***				AAATT0740J							INDIA							true	false	2022-07-08
8295e551-822d-4879-9733-8764f5fdb291	CU/000078/1415	DELHI PUBLIC SCHOOL 	DELHI PUBLIC SCHOOL VASANT KUNJ		DELD08243E		AAATT0740J														true	false	2022-07-04
6fcc7f57-bc27-4e96-9e9b-6b334ae25e20	CU000125	DELHI URBAN ART COMMISSION	DELHI URBAN ART COMMISSION		DELD00121C		AAALD0973H														true	false	2022-07-04
ceb8a750-3926-4a4b-bf49-824ebfbde389	CU000126	Dell International Services (I) Pvt.Ltd.	DELL INTERNATIONAL SERVICES INDIA PRIVATE LIMITED		BLRH00759D		AAACH1925Q														true	false	2022-07-04
6e0923c7-c7a0-4713-b3f7-6dfe8fe204a9	CU/000202/1819	DELOITTE GLOBAL FINANCIAL ADVISORY INDIA	DELOITTE GLOBAL FINANCIAL ADVISORY INDIA PRIVATE LIMITED		MUMD20474G		AAECD5063F														true	false	2022-07-04
2ec92cc6-c484-48b8-87d4-7883741ab794	CU000980	DELOITTE SHARED SERVICES INDIA LLP	DELOITTE SHARED SERVICES INDIA LLP		MUMD23486B		AAMFD3913B														true	false	2022-07-04
8da68bc2-6f69-4f2b-a328-7420db6503c6	CU/000085/1819	DENTSPLY INDIA PVT LTD	DENTSPLY INDIA PRIVATE LIMITED		DELD03430A		AAACD3171E														true	false	2022-07-04
1d193b54-ca24-478c-871f-bb3532366704	CU/000247/1920	D. E. SHAW INDIA PRIVATE LIMITED	D E SHAW INDIA PRIVATE LIMITED		HYDD00548C		AAACD7214J														true	false	2022-07-04
c08790cf-fac5-4e9f-8dfa-3fac07f1a355	CU/000289/1920	DESIGNERS POINT (INDIA) PVT LTD	DESIGNERS POINT INDIA PRIVATE LIMITED		MRTD01030B		AAACD3045R														true	false	2022-07-04
1a61b306-ca18-4546-a961-2403794ab881	CU/000097/2122	DESWAL SOURCING SOLUTIONS PVT LTD	DESWAL SOURCING SOLUTIONS PRIVATE LIMITED		RTKD09768D		AAICD5644G							INDIA							true	false	2022-07-04
f48aab45-45b6-4669-894f-8e892d1ce019	CU/000029/1920	DEV INFORMATION TECHNOLOGY LTD	DEV INFORMATION TECHNOLOGY LIMITED		AHMD00246B		AAACD5427B														true	false	2022-07-04
ac2e8f79-558f-4cb6-ab5b-e7e98071df49	CUEV/000034/1819	DEW SOLUTIONS PVT LTD	DEW SOLUTIONS PRIVATE LIMITED		DELD12361G		AADCM8948H														true	false	2022-07-04
4c82b28e-93e0-4b4c-b957-ffd34b36781c	CU000128	DHAMPUR SUGAR MILLS LTD	DHAMPUR SUGAR MILLS LIMITED		LKND07111G		AABCT2827N														true	false	2022-07-04
213a2665-0a2b-4882-8371-9831018282b6	CU/000120/1415	DHANUKA AGRITECH LTD	DHANUKA AGRITECH LIMITED		DELD00321G		AAACD0105G														true	false	2022-07-04
4421a6ec-daf5-43e5-8b10-dc6edefc00f2	CU/000297/2122	DHARAMPAL SATYAPAL LTD (FLAVOUR DIV)	DHARAMPAL SATYAPAL LIMITED		DELD06425G		AAACD0132H							INDIA							true	false	2022-07-04
e2aa9073-6fc8-4df8-b9e1-d5babde62e16	CU000132	DIA AURA	BAID VIVEK (PROP DIA AURA )		DELB07848B		ADPPB7416D														true	false	2022-07-04
ca1adf82-481e-4708-bd77-ff9a782aadba	CU/000180/2122	DIATOZ SOLUTIONS PRIVATE LIMITED	DIATOZ SOLUTIONS PRIVATE LIMITED		BLRD13149D		AAGCD7163A							INDIA							true	false	2022-07-04
848c937f-70ef-49e5-abdc-ffe2a4976b83	CU/000238/1920	DIC INDIA LTD	DIC INDIA LIMITED		CALC00179E		AABCC0703C														true	false	2022-07-04
39c1151b-07bb-4d3d-8ab4-1102ffb0098c	CU/000197/1819	DIGICERT SECURITY INDIA PVT LTD	DIGICERT SECURITY INDIA PRIVATE LIMITED		BLRE07722B		AAECE1038R														true	false	2022-07-04
3fb60f22-5dd3-4bda-914a-580e083e0308	CU/000151/1920	DIGICONTENT LIMITED	DIGICONTENT LIMITED		DELH11576F		AAECH2819R														true	false	2022-07-04
703d0cdc-11b3-4332-8866-80ddc72a462d	CU/000233/2021	DIGI DRIVES (P) LTD	DIGI DRIVES PRIVATE LIMITED		RTKD01764A		AAACD7387A														true	false	2022-07-04
9dab24d6-6715-4e9b-9468-eabb6101ba73		DIGITAL RISK MORTGAGE SERVICES LLC ***	DIGITAL RISK MORTGAGE SERVICES LLC		PNED11067A		AAFCD5562Q														true	false	2022-07-04
9863b764-5894-42e8-9d58-9f996956f7d2	CU/000244/1516	DIGIVIVE SERVICES PVT LTD	DIGIVIVE SERVICES PRIVATE LIMITED		DELD12011G		AADCD3680K														true	false	2022-07-04
1519aaeb-5e55-44a8-ae61-886a019d4bc7	CU/000292/1819	DIXON GLOBAL PVT LTD	DIXON GLOBAL PVT LTD ***				AADCD6123F														true	false	2022-07-04
80352bc8-6ba7-47dd-b859-a7ef66c8d7a1	CU/000276/1718	DIXON TECHNOLOGIES INDIA LTD	DIXON TECHNOLOGIES ( INDIA) PVT. LTD.		DELD03040C		AAACD3641D														true	false	2022-07-04
15234f92-8d9b-4c6c-918d-5e7f8aa30a99	CUEV/000009/1819	DJT CORPORATION & INVESTMENTS PVT LTD	DJT CORPORATION AND INVESTMENTS PRIVATE LIMITED		DELD18674F		AAGCD0231M														true	false	2022-07-04
adc9e735-ce97-4390-b3ba-4a9917c07461	CU/000241/1718	DJT FINANCIAL SERVICES PVT LTD	DJT FINANCIAL SERVICES PRIVATE LIMITED		DELD17323F		AAFCD7056F														true	false	2022-07-04
82617960-3989-4626-b5a0-5f6a5cc48ec6	CU/000260/1718	DJT INSURANCE BROKERS PVT LTD	DJT INSURANCE BROKERS PRIVATE LIMITED		MRTD03869F		AAGCD1187N														true	false	2022-07-04
714e8b16-384f-4b89-8a85-606ddecdc2d9	CU/000261/1718	DJT RETAILERS PVT LTD	DJT RETAILERS PRIVATE LIMITED		DELD17097D		AAFCD6498P														true	false	2022-07-04
581af02d-7279-4dea-bc68-f45472f6720b	CU/000029/1718	DKM ONLINE PVT LTD	DKM ONLINE PRIVATE LIMITED		DELD05048B		AABCD6597K														true	false	2022-07-04
60e44591-9d70-43eb-98f6-3c3d39f7b245	CU/000251/1516	DLF GOLF RESORTS LTD	DLF GOLF RESORTS LTD		DELD04377C		AAACD8762D														true	false	2022-07-04
30bf894e-6536-43a3-a64f-09c9fb894aa8	CU/000033/1617	DLF HOMES SERVICES PVT LTD	DLF HOMES SERVICES PRIVATE LIMITED		DELD10502C		AAGCA3660H														true	false	2022-07-04
5fe0a89e-3b0e-4114-8b35-ff8057a1f87e	CU/000136/1718	DLF LTD	DLF LIMITED		DELD00585E		AAACD3494N														true	false	2022-07-04
f678f6db-7daa-44c2-9e97-fde035f39e51	CU/000253/1516	DLF RECREATIONAL FOUNDATION LTD	DLF RECREATIONAL FOUNDATION LIMITED		DELD10806F		AACCD9526H														true	false	2022-07-04
bb97c969-eafa-4e87-8640-6389f64c0f00	CU/000250/1516	DLF RECREATIONAL FOUNDATION LTD (VITA)	DLF RECREATIONAL FOUNDATION LIMITED		DELD10806F		AACCD9526H														true	false	2022-07-04
ec03de0d-caba-40fe-9b59-824a51c20701	CU/000133/1718	DLF SOUTHERN TOWNS PVT LTD	DLF SOUTHERN TOWNS PVT LTD ***		DELP14136D		AADCP9107F														true	false	2022-07-04
5f28969f-728d-4139-ada1-8d0e43357e16	CU/000228/2021	DMI DRAEXLMAIER MANUFACTURING INDIA	DMI DRAEXLMAIER MANUFACTURING INDIA PRIVATE LIMITED		MUMD20275D		AAECD3884A														true	false	2022-07-04
1d8eebf7-cbb2-47a2-a88b-bc04d671fb67		DOLOOP TECHNOLOGIES INDIA PRIVATE LIMITED ***	DOLOOP TECHNOLOGIES INDIA PRIVATE LIMITED		MUMD22497G		AAFCD2073E														true	false	2022-07-04
f8391d26-0712-4eca-9aed-56565517ac4e	CU000206	DOUBLETREE BY HILTON GURGAON NEW DELHI	BALPRADA HOTELS & HOSPITALITY PRIVATE LIMITED		DELB09614D		AACCB4653P														true	false	2022-07-04
3ef9c46d-d3fa-430a-ac20-3345e6d98711	CU/000066/1718	DPS INTERNATIONAL	DPS INTERNATIONAL ***																		true	false	2022-07-04
62510d33-b20b-4e6a-b23b-7d912bb837d5	CU/000206/1516	DREAMPLAST INDIA PVT LTD	DREAM PLAST INDIA PRIVATE LIMITED		PNED07039E		AADCD2862K														true	false	2022-07-04
d7e7e640-1429-45eb-9933-6c48c29285dc	CU/000043/2021	Dr Oetker India Pvt Ltd	DR OETKER INDIA PRIVATE LIMITED		DELD14592E		AACCD7173L														true	false	2022-07-04
bd12c9f1-4baa-40cc-960a-2897472ee04e	CU/000277/1718	DRUCK MEDIA PRIVATE LIMITED	BURDA DRUCK INDIA PRIVATE LIMITED		DELH06837F		AACCH0854L														true	false	2022-07-04
cf6737a0-842e-41dd-a97d-3c9e9e7dd63a	CU/000204/1920	DSM FRESH FOODS PVT. LTD.	DSM FRESH FOODS PRIVATE LIMITED		DELD16415A		AAFCD3598N														true	false	2022-07-04
6e25d499-6e4c-449b-802a-01d96565805f	CU/000041/1718	DSM SHARED SERVICES INDIA PVT LTD	DSM SHARED SERVICES INDIA PRIVATE LIMITED		HYDD05365D		AADCD8407C														true	false	2022-07-04
98a6f523-a042-4f52-8759-11403ae2937b	CU/000119/1920	DSP INVESTMENT MANAGERS PVT LTD	DSP INVESTMENT MANAGERS PRIVATE LIMITED		MUMD10223D		AAACD3069K														true	false	2022-07-04
87934854-85f1-4bc5-8181-12a7a9bd1739	CU/000030/1819	DSV AIR & SEA PVT LTD	DSV AIR & SEA PRIVATE LIMITED		MUMD13996D		AACCD3848A														true	false	2022-07-04
ce6a8d34-dd52-428c-98ae-d55386279fa9	CU/000059/2122	DSV COLOAD & CLEARANCE PVT LTD	DSV COLOAD & CLEARANCE PRIVATE LIMITED		DELI04241G		AAACI1669L							INDIA							true	false	2022-07-04
573e2852-7f98-4206-98ba-402f21d76b68	CU/000173/1213	DUET INDIA HOTELS (AHMEDABAD) PVT LTD	DUET INDIA HOTELS (AHMEDABAD) PRIVATE LIMITED		AHMD06984F		AACCD3915E														true	false	2022-07-04
144ab6a2-7374-4141-a824-67f71c692d38	CU001439	DUNNHUMBY IT SERVICES INDIA PVT LTD	DUNNHUMBY IT SERVICES INDIA PRIVATE LIMITED		RTKD03816B		AACCD6863H														true	false	2022-07-04
48c68e6d-30b0-4d75-a0c6-8a5bd717d249	CU/000278/1718	DYSON TECHNOLOGY INDIA PVT LTD	DYSON TECHNOLOGY INDIA PRIVATE LIMITED		RTKD06600G		AAGCD1268C														true	false	2022-07-04
402cbbb1-dd8a-4c50-aef2-63a4c06d9f25	CU/000040/1314	E2OPEN SOFTWARE INDIA PRIVATE LIMITED	STEEL WEDGE TECHNOLOGIES PRIVATE LIMITED		HYDV05033A		AACCV4015B														true	false	2022-07-04
4d6fc01a-716e-47ad-baaa-8c1c163bc85b	CU/000249/2122	Eclat Health Solutions (India) Pvt. Ltd.	ECLAT HEALTH SOLUTIONS (INDIA) PRIVATE LIMITED		HYDE05079E		AAFCE8907J							INDIA							true	false	2022-07-04
305c17cf-6d96-4414-b1f8-fdd823495cb8	CU/000243/1819	ECLL PVT LTD	ECLL PRIVATE LIMITED		DELE08922E		AAECE5754A														true	false	2022-07-04
bd83f2c3-ff40-49d2-9c7c-1ff6ad6e71ff	CU/000160/1718	ECOENERGY INSIGHTS LIMITED	CHUBB ALBA CONTROL SYSTEMS LIMITED		DELA12469C		AAACA0031C														true	false	2022-07-04
4ca94ddf-8345-47f1-8ced-88a76db0a8cf	CU/000235/2021	ECO JUTE PVT LTD	ECO JUTE PRIVATE LIMITED		CALE01605C		AAACE7225Q														true	false	2022-07-04
a57f80a7-fd87-4919-9600-9fc9b5a08e0f	CU/000089/2021	ECOLE MONDIALE WORLD SCHOOL	ECOLE MONDIALE WORLD SCHOOL ***																		true	false	2022-07-04
964243d7-c006-475e-9708-bc0306c4338b		EDCONS EXPORTS PRIVATE LIMITED ***	EDCONS EXPORTS PRIVATE LIMITED		CALE01256D									INDIA							true	false	2022-07-04
da7b9820-e111-43a8-8438-da9550f03a7c		EDUCOMP CHILD CARE PRIVATE LIMITED ***	EDUCOMP CHILD CARE PRIVATE LIMITED		MUME07915F																true	false	2022-07-04
884df52b-fd73-4bf2-a653-885a15073593		E E CONDOMINIUM ASSOCIATION ***	E E CONDOMINIUM ASSOCIATION		RTKE02321E																true	false	2022-07-04
0fb839af-b258-4207-991b-3efc4bf7a272	CU000144	EGON ZEHNDER INFO & RES SERVICES PVT LTD	EGON ZEHNDER INFORMATION AND RESEARCH SERVICES PRIVATE LIMITED		DELE03375B		AABCE3735G														true	false	2022-07-04
6fdeadb8-bd10-4767-9d56-e2fbce8aacd4	CU000645	EGON ZEHNDER INTERNATIONAL PVT LTD	EGON ZEHNDER INTERNATIONAL PRIVATE LIMITED		DELE01305D		AAACE2253N														true	false	2022-07-04
7af14eeb-29ec-4a79-891d-9c6a5731fe03	CU/000280/1718	EIH Limited Unit: Oberoi Flight Service	EIH LTD. (OBEROI FLIGHT SERVICES)		MUME04905F		AAACE6898B							INDIA							true	false	2022-07-04
0cf4e064-74d5-4685-8cf3-ec5be5020bab	CU/000280/1718	EIH Limited Unit: Oberoi Flight Service	EIH LIMITED OBEROI FLIGHT SERVICES		MUME12512D		AAACE6898B														true	false	2022-07-04
6d97a549-395d-474c-87c8-b5f90c8e44d1	CU/000132/1213	EIH LTD	EIH LIMITED		MUME06830F		AAACE6898B														true	false	2022-07-04
5e2e7017-772a-4bba-a827-d515255edf25	CU/000019/1314	ELCOMPONICS SALES PVT LTD	ELCOMPONICS SALES PRIVATE LIMITED		MRTE00681C		AABCE6120F														true	false	2022-07-04
71aee4f1-ae1a-4a4e-ac8e-eade988407af	CU/000142/1819	ELCOMPONICS TECHNOLOGIES INDIA PVT LTD	ELCOMPONICS TECHNOLIGIES INDIA PRIVATE LIMITED		DELU02251E		AAACU1743M														true	false	2022-07-04
614991a9-5dd0-4e8a-a5c3-b87d8700cf67	CU/000120/1516	ELECTRONIC ARTS GAMES (INDIA) PVT LTD	ELECTRONIC ARTS GAMES (INDIA) PRIVATE LIMITED		HYDJ00923G		AABCJ4279Q														true	false	2022-07-04
49001e05-d691-42cc-bbd4-6fddc937c484	CU/000060/2021	ELEMENTAL SOFTWARE INDIA PRIVATE LIMITED	ELEMENTAL SOFTWARE INDIA PRIVATE LIMITED		DELE07599E		AADCE7960K														true	false	2022-07-04
20381456-8694-4c03-8be9-4f348ac05599	CU/000213/1819	ELI LILLY SERVICES INDIA PVT LTD	ELI LILLY SERVICES INDIA PRIVATE LIMITED		BLRE07657G		AAECE0350N														true	false	2022-07-04
17cbae44-649a-4c23-8b5e-45dc0b4994e6	CU/000236/1819	ELI RESEARCH INDIA PVT LTD	ELI RESEARCH INDIA PRIVATE LIMITED		RTKR04838B		AADCR6018H														true	false	2022-07-04
624d527c-1fa2-41b9-93ef-c482b591aafb		ELOCITY TECHNOLOGIES INDIA PRIVATE LIMITED ***	ELOCITY TECHNOLOGIES INDIA PRIVATE LIMITED		MRTE02189F		AAFCE6374H														true	false	2022-07-04
f845e182-acac-416c-a84a-c47fb914cd44	CU/000024/2021	ELSTEER INSTROMET INDIA PRIVATE LIMITED	ELSTER INSTROMET INDIA PRIVATE LIMITED		MUME06325E		AABCE5313Q														true	false	2022-07-04
a3e39aae-4e66-4bac-a9ed-c56f6033701d	CU/000086/1920	Emaar India Community Management Pvt. Lt	EMAAR INDIA COMMUNITY MANAGEMENT PRIVATE LIMITED		DELE04605G		AABCE7911L														true	false	2022-07-04
6ae1b37a-6892-4780-ac31-d6fd32375134	CU001061	EMAAR MGF LAND LTD	EMAAR MGF LAND LIMITED		DELE03783D		AABCE4308B														true	false	2022-07-04
345c266a-223e-46d6-8dc6-626e744f5c63	CU/000153/1617	EMAMI AGROTECH LTD	EMAMI AGROTECH LIMITED		CALN02533G		AABCN7953M														true	false	2022-07-04
bbbddf6e-8350-431c-8e22-9215612ca4c8		EMBITEL TECHNOLOGIES (INDIA) PRIVATE LIMITED ***	EMBITEL TECHNOLOGIES (INDIA) PRIVATE LIMITED		BLRD04383B		AACCD3831H														true	false	2022-07-04
635bf503-1b55-467b-879f-e5327c8102c1	CU/000182/1819	EMBROS INDUSTRIES PVT LTD	EMBROS INDUSTRIES PRIVATE LIMITED		MUMI04888C		AAACI2687N														true	false	2022-07-04
65c2e44f-d608-4d6b-85bb-5b5b0026170a	CU/000320/1617	EMC IT SOLUTIONS INDIA PVT LTD	EMC IT SOLUTIONS INDIA PRIVATE LIMITED		BLRE06399B		AACCE6390C														true	false	2022-07-04
350683cb-e6ac-4038-8ebc-8c9673450212	CU/000323/1617	EMC SOFTWARE AND SERVICES INDIA PVT LTD	EMC SOFTWARE AND SERVICES INDIA PRIVATE LIMITED		BLRE09264D		AABCT0199B														true	false	2022-07-04
9fdc9617-741c-4ec1-8f53-e04cd35fa55a	CU/000048/1920	EMERALD ESTATE CONDOMINIUM ASSOCIATION	EMERALD ESTATE CONDOMINIUM ASSOCIATION ***				AABAE1865H														true	false	2022-07-04
02cb33eb-5fdc-44a2-aeab-084b249f0cee	CU/000174/1617	EMPAXIS DATA MANAGEMENT INDIA PVT LTD	EMPAXIS DATA MANAGEMENT INDIA PRIVATE LIMITED		MRTE01332C		AAECE3786G														true	false	2022-07-04
479e364e-d4d1-4f28-b5cd-61b7062c1018	CU/000002/2021	EMPLIANCE INFORMATION SERVICES INDIA LLP	EMPLIANCE INFORMATION SERVICES INDIA LLP		MUME11596E		AAGFE0231K														true	false	2022-07-04
849e4c47-7427-47a3-8989-0fa930654851	CU/000182/1617	ENDRESS + HAUSER (INDIA) PVT LTD	ENDRESS+HAUSER INDIA PRIVATE LIMITED		MUME03386F		AAACE5283C														true	false	2022-07-04
133044a6-96aa-40fa-9cfd-c8e040839340	CU/000255/2021	ENERDYNE DEVICES PVT LTD	ENERDYNE DEVICES P LTD		DELE01866E		AAACE0200H														true	false	2022-07-04
a82a2ae6-60ff-40bb-af4b-a7c47de8ef3a	CU/000053/1617	ENERPAC INDIA PRIVATE LIMITED	ENERPAC INDIA PRIVATE LIMITED		BLRA16753C		AAKCA7120L														true	false	2022-07-04
8d2803a2-d968-4a6e-bcfd-7ff59451deee	CU000647	ENKAY COFFEE SHOP PVT LTD	ENKAY COFFEE SHOP (P) LTD		DELE03131C		AABCE1391C														true	false	2022-07-04
a7c48e7f-2d12-471e-81d8-fd88286973b5	CU/000187/1920	ENKAY TOWN PLAZA OWNERS ASSOCIATION	ENKAY TOWN PLAZA OWNERS ASSOCIATION		RTKE02824D		AABAE4783C														true	false	2022-07-04
34eb30df-ac2a-41f5-8788-828475d7af45	CU000907	ENSTO INDIA PVT LTD	ENSTO INDIA PRIVATE LIMITED		DELE05251B		AACCE2308Q														true	false	2022-07-04
739c1639-c97d-40be-bab1-08b13c9433ae	CU/000021/1415	ENTERTAINMENT NETWORK (INDIA) LTD	ENTERTAINMENT NETWORK (INDIA) LIMITED		MUME03661A		AAACE7796G														true	false	2022-07-04
266bf051-4a8c-4b38-963a-6cb4f6da4b2c	CU/000327/1213	ENTRADA TECHNOLOGIES PVT LTD	ENTRADA TECHNOLOGIES PVT LTD ***				AAECE7440H														true	false	2022-07-04
4cf2d239-2e33-4d56-848c-383a4f1b3289	CU000837	EON TELESYSTEMS PVT LTD	EON TELESYSTEMS PRIVATE LIMITED		DELE15993F																true	false	2022-07-04
8eddeb9b-2918-4315-8d4b-00c1f6383462	CU/000234/1920	EOSTERA ELECTRONICS PVT LTD	EOSTERA ELECTRONICS PRIVATE LIMITED		RTKE02543C		AAFCE2705G														true	false	2022-07-04
2c7b08a9-adc0-4251-a3fb-6833d1f13aac	CU/000111/1617	EPAM SYSTEMS INDIA PVT LTD	EPAM SYSTEMS INDIA PRIVATE LIMITED		HYDW00104G		AAACW2012R														true	false	2022-07-04
511949f5-cf07-4fe5-a665-b8830ad2f8a9	CU/000024/1516	EPICOR SOFTWARE INDIA PVT LTD	EPICOR SOFTWARE INDIA PRIVATE LIMITED		BLRE07160G		AADCE7812J														true	false	2022-07-04
c12dc33c-fdd3-4246-a118-1f6a4dc966fc	CU/000344/1920	EPOCH ELDER CARE PRIVATE LTD.	EPOCH ELDER CARE PRIVATE LTD. ***				AADCE4219R														true	false	2022-07-04
620802ac-226b-4d1e-af19-b0f361438312	CU000153	EPSON INDIA PVT LTD	EPSON INDIA PRIVATE LIMITED		BLRE00749A		AAACE7858F														true	false	2022-07-04
051ba3c6-134e-405f-9d53-6635d0c53cdd	CU/000178/2021	EQUIFAX ANALYTICS PRIVATE LIMITED	EQUIFAX ANALYTICS PRIVATE LIMITED		BLRN03965D		AACCN5028L														true	false	2022-07-04
55f7cfbc-953f-4d19-9607-fa8706367251	CU/000179/2021	EQUIFAX CREDIT INFORMATION SERVICES PRIV	EQUIFAX CREDIT INFORMATION SERVICES PRIVATE LIMITED		MUME08006F		AACCE0474F														true	false	2022-07-04
8ddf730e-5c8e-472b-8eda-ba0a38f6c960	CU/000090/2021	Equinox implant LLP	EQUINOX IMPLANTS LLP		MUME11213G		AAGFE0060L														true	false	2022-07-04
809c8848-f944-4785-93bc-3160e21920de	CU/000325/1718	ERIS GLOBAL LLP	ERIS GLOBAL LLP		RTKI01556C		AADFI4818D														true	false	2022-07-04
8d10bf1c-fc52-4d8f-a864-4204adf9182e	CU/000275/1314	ESHAKTI COM PVT LTD	ESHAKTI COM PRIVATE LIMITED		CHEE02289A		AAACE6772C														true	false	2022-07-04
6da3d680-07b9-40bd-a865-21a99a7caae2	CU/000127/1516	ESPRIT INDIA PVT LTD	ESPRIT INDIA PRIVATE LIMITED		DELE06293A		AACCE9909R														true	false	2022-07-04
64486282-66dc-4961-8077-af8f814f26ce	CU/000166/1920	ESSEL ENERGY INFRA PVT LTD	ESSEL ENERGY INFRA PRIVATE LIMITED		RTKE02161F		AAECE7220R														true	false	2022-07-04
43408006-8925-4317-aa7f-b6034973a769	CU/000056/2122	ESSEL HOUSING PROJECTS PRIVATE LIMITED	ESSEL HOUSING PROJECTS PRIVATE LIMITED		DELE02978D		AAACE6693G							INDIA							true	false	2022-07-04
744143e1-ee18-466d-b043-3ec84c181ea0	CU/000142/1920	ESSEM TEKNO SERVICES PVT LTD	ESSEM TEKNO SERVICES PRIVATE LIMITED		CALE00407B		AAACE5428R														true	false	2022-07-04
d6eb83e7-1303-424a-b5a4-027287654f8d	CU/000185/1819	ESSIX BIOSCIENCES LTD	ESSIX BIOSCIENCES LIMITED		PTLE10531D		AAACE0210F														true	false	2022-07-04
5e53be57-6b0c-4602-97db-d70f68fbfd0a	CU/000205/1617	ESTER INDUSTRIES LTD	ESTER INDUSTRIES LIMITED		DELE02870A		AAACE0119K														true	false	2022-07-04
a0a9372a-3f29-4423-b948-e921b121ddca	CU/000111/2021	ETHOS LIMITED	ETHOS LIMITED		PTLK11757E		AADCK2345N														true	false	2022-07-04
23680275-fa10-4386-85a0-87aad6163a18	CU/000046/1819	ET INFRA DEVELOPERS PVT LTD	ET INFRA DEVELOPERS PRIVATE LIMITED		DELE05559B		AACCE3646D														true	false	2022-07-04
af175e10-eac9-4e7b-9f03-725030b1465c	CU/000189/1819	EURONICS INDUSTRIES PVT LTD	EURONICS INDUSTRIES PRIVATE LIMITED		DELE08177B		AAECE1594J														true	false	2022-07-04
34100258-24d6-4eb8-9690-33be00fb3dd8		EUROSCHOOL INTERNATIONAL PRIVATE LIMITED ***	EUROSCHOOL INTERNATIONAL PRIVATE LIMITED		MUME08131E									INDIA							true	false	2022-07-04
ce839588-3545-48b0-b367-50e893cfc1dd	CU/000245/1213	EVALUESERVE COM PVT LTD	EVALUESERVE.COM PRIVATE LIMITED		DELE02128A		AAACE8014F														true	false	2022-07-04
9f0ad371-1c25-4127-9a41-9c5e3a93c24e		EWORLD BUSINESS SOLUTIONS PRIVATE LIMITED ***	EWORLD BUSINESS SOLUTIONS PRIVATE LIMITED		DELE07871D		AADCE9689F														true	false	2022-07-04
86c95bb9-3091-4abd-ba67-80c4dca0d0c1		EXCEL SALES AND SUPPLIES ***	EXCEL SALES AND SUPPLIES		DELE03873C																true	false	2022-07-04
